Id,Predicted
16613993,102.96
21427766,89.39
24200751,275.82
8473571,224.86
21919913,348.44
29701635,141.41
22810113,84.88
17812584,100.34
6386823,91.62
19247235,59.64
26362250,68.76
22373272,309.02
5825911,450.04
10267693,174.78
10228901,73.44
7973933,127.5
23374521,326.5
15939000,158.26
21045451,71.66
3354459,196.48
7840953,130.09
18894322,456.8
17793963,219.41
4000133,93.15
4602440,145.94
21778404,123.18
7970110,126.61
13913803,74.31
7417371,109.43
9132760,108.08
22713055,46.05
11632924,83.69
27518736,63.03
9998898,181.4
14412107,160.66
3654511,212.06
29229525,63.22
11685868,126.44
14605505,57.0
22600184,85.96
6913773,70.04
12730083,388.34
25666582,61.32
9887681,233.28
29370687,183.27
24498836,73.02
9678112,144.54
22051295,209.46
16394700,82.89
24935048,627.68
28694990,72.8
23606468,89.54
25071168,125.2
24591783,92.18
23139166,243.53
27526697,77.46
3911451,152.18
8225035,110.71
24935723,54.33
363320,230.06
19565076,201.93
26057084,127.73
667549,108.88
4217268,125.1
28426648,713.49
5684147,80.86
11295918,105.68
393016,136.59
19748553,93.03
24828520,180.43
13731797,154.34
9385790,80.59
12287550,197.55
7452987,122.4
669831,75.77
21907941,122.24
19176070,86.49
24444714,170.66
503529,229.65
21851228,156.47
1967045,164.42
25719757,155.0
21736358,54.01
6932898,68.85
26869978,61.93
19190579,223.11
24970373,147.87
22106289,56.62
1708771,70.34
11675817,172.98
24758664,64.89
2041041,114.83
15927523,124.97
22471620,106.03
10010845,130.3
14233670,185.55
610015,201.73
21582170,168.29
13091309,178.49
17256799,352.89
7047808,1256.05
26633814,266.86
29192462,133.42
21259596,603.6
10097957,93.02
2272872,212.5
9861196,178.76
9741431,121.85
66008,165.8
27827344,235.99
5390738,185.53
18486389,208.49
863209,96.91
9422196,106.31
5804170,234.85
29517411,287.02
22814281,58.13
27649901,59.92
20541715,121.84
2093035,93.25
21826738,311.42
14071436,190.29
592785,135.28
22336899,120.21
19144704,144.05
16318720,217.46
26969,318.89
25222993,107.02
12082624,238.6
8324941,86.6
16959874,162.18
19181945,215.93
7717598,82.1
6677647,107.19
2856036,526.92
7916684,124.38
28631777,252.45
15052127,324.77
12755571,140.65
28731978,75.91
2451438,87.97
22239586,275.81
5538353,70.43
14218173,133.62
9858259,111.4
3553361,191.56
7288752,67.15
25915,275.41
1704560,216.84
9175459,176.58
16826135,113.87
17512860,217.4
7679691,123.16
28976562,196.45
467569,175.91
13881718,130.59
12187394,199.49
9469009,58.71
4620954,110.93
22436990,46.42
8213444,142.07
19760412,67.02
20772782,74.83
10083973,130.53
13016389,195.79
11166140,132.65
13991526,178.63
23632578,157.82
17381819,130.42
18007903,112.45
557487,120.54
21548490,154.61
7555693,92.17
20121617,57.84
18013489,125.06
10676786,79.38
838586,191.06
18361045,199.27
23326679,84.2
8951480,185.12
2936517,168.73
21528920,58.2
19787558,152.22
23993066,103.4
16530933,239.43
24892430,59.08
3171480,220.96
29652490,59.23
1578776,99.0
10062378,92.09
9541753,302.92
26528837,66.51
746996,102.49
22848599,56.18
24677845,74.68
1150594,156.74
22188812,82.68
1102858,151.08
6612664,86.47
19212489,89.74
6467509,132.95
17270768,147.96
476919,143.2
6343837,129.74
2651125,148.35
13797549,51.62
21768136,52.57
9092903,99.69
6878956,218.79
6686332,134.81
28736431,59.3
24532484,133.67
862638,174.55
23851628,163.06
14523379,138.94
16165498,62.02
3191450,144.48
6288004,119.01
27922598,132.37
18374647,166.07
28659324,57.82
3943630,66.92
10337920,92.16
22587578,61.88
20862766,460.94
18996738,69.97
16555259,274.72
28227966,94.14
20639792,24.32
14665418,191.52
26104572,102.34
25319973,199.28
529007,402.02
27990274,106.16
11712888,110.35
24757583,73.22
26634128,83.16
29036162,228.14
25948353,154.53
16241244,50.16
25745948,274.04
29486344,109.04
25371837,249.67
29594650,246.82
10962068,119.31
12852979,82.42
19830557,77.31
594193,243.92
8720070,159.17
8848215,64.13
26188604,427.91
3208188,339.44
27575673,196.86
12897946,66.49
850338,190.37
18993398,145.25
9118604,59.11
28559272,207.74
7227614,120.79
26945309,84.62
24912783,142.58
182069,144.35
17434977,126.65
28430186,107.0
22986519,125.56
23131155,111.95
18431566,63.62
632744,269.8
26386244,58.87
23430085,75.07
888583,130.93
18719129,54.84
7253330,103.07
19713074,174.62
11553908,117.62
21998700,96.85
28889399,416.07
23979579,242.92
19365218,88.78
19574919,102.52
25512379,66.04
23399379,50.83
11690836,170.39
25545677,166.49
18394653,93.57
23668740,178.44
24312535,81.41
26564665,155.02
25100219,215.47
17023591,152.4
27082561,539.83
4782252,235.6
3194049,314.65
11802086,258.07
15175161,155.21
9010782,149.81
18173787,57.09
22205765,249.55
7801023,68.81
7987212,118.66
9765897,93.73
26010424,107.17
21436341,99.64
142069,164.55
13235417,179.38
20503658,78.77
5238491,68.22
19711512,120.23
23375874,182.16
23021186,88.39
16807749,82.32
1205103,113.25
18392528,70.89
29184093,169.0
11341728,123.36
19197277,128.6
11069291,69.41
13548357,80.37
20996673,49.24
3278436,313.67
12950997,67.37
9716175,62.11
7244923,305.54
10117649,78.62
17689998,108.68
8610093,101.02
6833911,76.58
16229089,90.26
24804386,169.33
9837205,98.45
16480273,106.73
10000137,150.73
22343429,193.69
206957,146.13
1598785,183.29
1469955,140.95
29630907,166.62
21667615,124.56
20869897,76.08
16192835,141.03
16164264,98.16
27759,170.89
19415114,121.7
8143588,341.45
21569763,149.75
2598087,133.98
24825136,233.77
22781825,204.53
7870258,129.28
5913433,98.77
19070571,188.84
4574224,95.18
25055293,128.82
4333942,178.7
12825700,151.98
21042474,84.11
20959094,475.6
2487073,154.75
26632930,127.49
6785290,129.19
19746779,106.74
16451278,67.35
24259754,204.19
6812690,54.22
17236095,204.65
927408,110.87
15056492,109.41
26956080,65.18
13721612,125.58
24581661,59.43
28380968,64.69
2686002,177.84
13417080,184.92
21785354,93.34
4504813,109.51
4179420,77.63
28968371,96.13
14713835,76.25
18745487,97.72
26979835,140.35
17133664,103.87
26223279,62.37
27636326,75.02
1507845,169.12
27612876,65.41
12304938,167.59
14300750,56.23
22971238,43.01
16685410,109.02
15065696,225.79
23729988,166.72
7174361,311.73
17828438,126.66
4190301,87.57
14767195,80.35
21012649,192.26
27237607,666.0
63154,148.15
18763188,410.46
2332284,68.16
450577,203.22
9798242,183.87
1546518,189.43
569255,219.55
514548,162.2
10423846,113.71
10054040,169.26
13751603,70.55
26165109,157.22
8367271,92.21
5175054,154.1
19545851,56.43
3946201,90.25
27735701,54.3
9061145,63.8
16067816,136.5
15529336,170.15
23824319,322.92
25293702,70.62
12336343,129.37
19670093,99.75
16335101,104.0
18635370,68.26
19068598,156.84
25347654,143.16
18895016,146.32
15774266,106.72
24962971,82.86
24162681,58.92
25664867,429.19
28402125,95.99
16840727,51.25
26776101,119.81
21450408,57.09
16086949,204.15
3090922,75.86
21995200,53.58
6843145,274.88
4246888,99.61
16675507,113.08
9697969,396.14
479867,189.88
4756125,70.62
13311392,75.64
28986143,181.12
18477519,137.51
21327397,61.03
26012836,92.93
28917462,59.92
11675341,95.62
12869662,175.25
18914656,112.97
21736522,51.04
9998930,85.54
13138261,491.39
238208,139.73
22209969,71.25
11396922,90.39
18753411,57.07
7142361,61.15
17234955,225.42
14252537,92.9
5805319,101.07
2011692,98.19
12024963,135.27
2778250,56.87
5048535,160.22
7808356,161.7
16097690,31.71
1346530,119.48
24498346,123.49
945297,148.5
14124987,47.63
6236257,70.92
26814697,696.9
6713911,182.01
22226620,82.02
25996204,122.94
22264268,96.21
15958726,159.62
2788298,123.2
7260012,172.23
7310413,184.58
1307930,220.18
12888849,181.37
19766387,55.51
17699556,51.52
16395966,271.54
25085348,118.8
4841363,255.09
8290210,108.12
20054053,127.52
22028251,44.68
16403092,75.71
14803168,146.77
19168601,56.51
28087456,115.6
21602731,85.52
12735969,52.91
21351641,230.3
3473305,157.76
18491689,151.7
24389552,109.1
29540440,226.99
26600090,67.8
26086126,62.76
21764778,125.3
7839096,253.18
15734642,109.84
24604281,79.19
28386112,154.43
20587057,96.54
59121,186.28
26447954,127.11
7851047,655.84
565701,232.57
19306475,432.44
27906346,99.89
8783567,194.35
22120170,60.93
25255214,221.87
19758402,199.53
16797352,46.78
11121739,143.65
15956162,113.01
18561200,87.7
26600003,77.71
8829421,455.89
6701706,51.0
14281111,132.52
29327591,165.21
7911571,140.92
19175513,122.77
22358519,85.05
27956226,105.01
23466099,129.43
25948078,120.97
11226811,78.26
24870818,61.04
24959305,117.84
25834067,131.8
25493033,250.06
494296,71.85
29462316,157.88
1729286,95.39
14355431,46.72
24409604,112.02
26302084,102.7
10704981,92.25
24526035,57.85
16374783,164.64
21575436,119.46
25447032,533.42
728708,173.18
13189500,378.5
21242698,127.6
27874304,160.59
14832329,135.84
29591011,85.38
15423725,73.51
13615270,162.74
21470099,55.31
7681478,88.63
369567,66.62
26193643,155.61
28587227,70.3
9488878,177.86
22001385,47.76
22397992,90.42
19018464,59.36
24469112,92.74
13723312,117.54
27602234,181.13
19163888,103.3
7914401,97.58
16221430,195.07
9541094,174.1
25519944,102.95
6201730,81.22
12434953,232.48
26755449,40.35
18411446,100.43
21239226,149.1
17158871,142.22
24965880,62.35
157442,124.58
18458174,114.15
221097,136.84
7843604,202.81
20033434,95.1
20850006,75.15
25036166,114.26
11573269,115.04
13854483,114.92
21558144,88.71
2122613,450.25
24080238,69.39
12133746,64.59
4632852,80.2
22825784,487.49
5418312,132.2
16296678,110.95
18108849,67.16
16860541,268.55
29130658,354.73
16392756,142.99
22518123,68.31
23230395,108.83
4119794,122.44
15677473,163.69
21768676,92.45
17922181,103.24
4122052,175.96
11548744,102.99
6988794,61.03
21293,134.17
16189170,131.71
1984486,128.29
8486894,126.16
18088349,147.89
12084100,236.55
20744490,114.01
14468845,116.32
22352793,184.03
7987167,160.4
13573215,164.38
10084117,100.83
29455,138.38
7346434,76.28
18568268,125.05
25452588,191.27
6046279,96.61
10310874,163.84
7760566,61.21
20246349,101.63
17390481,165.26
4681219,88.12
29455932,74.93
8125640,173.76
16332242,87.21
29011190,208.98
6142461,77.15
11484596,250.55
27937564,116.67
19696746,85.18
29495710,204.37
25911137,56.98
19135548,101.36
28557199,119.05
28775221,43.01
28254842,94.85
29613339,179.8
3227002,171.4
21411274,123.51
28782341,107.61
26451569,84.02
5454050,229.13
21370014,139.65
12519645,80.88
235651,273.87
1343532,74.21
8668932,98.98
21541104,85.28
619122,109.33
27570585,167.66
10549650,813.26
26201913,187.86
3580577,134.25
956412,329.72
29492132,197.77
22420996,71.61
3625117,83.67
18599296,156.77
711635,222.73
1747405,74.75
12302429,133.66
18016642,143.78
15511749,156.2
22212028,161.05
26958633,54.72
1471952,64.37
21926993,63.35
19653056,328.64
20688524,220.86
2754006,144.84
12972533,256.72
3507112,81.48
7760808,192.35
26978574,78.82
28965759,95.88
29278627,148.16
635114,206.17
4777063,71.66
22868847,91.41
15206331,90.48
27770423,51.07
13093642,183.63
18628909,116.28
20636888,62.4
1961288,206.01
19236716,90.95
20587853,189.42
294259,199.2
1408406,173.01
24920525,288.89
10887847,85.49
17463059,210.0
13802521,75.7
28661332,51.87
29624414,73.11
19522525,542.16
7158916,82.74
28461316,199.07
25346963,298.66
17752493,104.72
14655999,166.98
28954692,174.3
28433202,53.86
21595950,72.94
3545137,110.16
4720142,111.45
11059197,65.3
13289834,126.8
19058927,400.23
16242765,150.1
4162519,139.07
7843320,72.4
21451138,59.85
4083049,227.37
21233967,214.52
4196039,109.98
26352984,96.2
24246704,71.18
3897761,125.04
20202650,185.28
21552755,109.21
13045257,59.16
21629751,117.66
20407903,84.1
9807059,55.82
21623097,237.75
9586086,176.56
28717173,357.82
7835680,175.23
19044895,71.63
16145871,231.03
757187,58.12
28046851,90.2
28608084,267.51
8012976,161.52
27655930,79.97
4135876,83.5
21212045,166.45
29682189,98.46
28963441,263.93
15115983,60.56
68974,619.04
21184343,95.08
20754847,87.82
11639083,93.13
16837941,305.83
344092,89.36
8886421,138.16
5040653,207.01
6700860,237.2
14733825,220.19
5164045,86.65
7308927,52.36
9654190,273.94
10016353,108.37
22811514,95.92
16164613,105.8
24618542,442.24
3003228,147.0
13941785,75.57
20308212,79.08
28893365,116.26
8686886,209.3
19945196,72.04
13435569,234.71
6784873,201.01
5362279,112.66
12705519,169.5
9927666,105.47
19803017,173.69
27891791,188.66
10629713,115.89
22518141,111.04
16391247,155.56
11529467,117.1
15663646,46.2
10101013,142.93
22579026,167.05
15257524,55.22
841484,192.27
22035333,58.57
11063065,125.88
13549391,98.36
28198899,85.9
27578897,110.71
20858519,132.61
19312705,252.47
6556848,152.16
7327833,119.18
984721,128.65
18196999,71.24
7382564,106.59
24207650,50.46
23668743,180.29
4243150,77.68
23633175,115.11
8409542,73.29
19046687,63.63
532749,227.15
10038695,132.6
28187115,182.02
4624521,185.18
22283056,200.65
16261570,86.09
6572344,65.92
19997686,90.67
29451949,52.68
28584690,157.31
21713358,53.86
21104475,85.44
20231737,68.29
29541790,112.42
22178070,261.78
26734288,38.72
8274516,108.64
25583165,199.75
15250371,263.13
7871441,62.14
7716489,136.08
20998921,102.84
27153716,131.24
20185035,99.78
22230375,41.22
28739090,114.48
15832752,78.97
20592120,484.79
15720448,114.63
18109817,156.91
21298222,190.09
22789686,162.54
1054201,111.36
29391564,147.75
20832952,103.79
10088464,101.73
2051013,105.62
26440960,208.17
19618401,114.1
26669620,45.58
7584885,60.56
4187387,113.67
29599669,362.66
10351593,156.32
7819636,272.57
6766894,71.59
11046995,111.13
13732047,207.52
28172338,76.02
5882068,107.93
13166495,204.63
25142331,257.52
12679291,169.21
27700795,204.33
23237246,60.76
747605,135.26
26775087,64.47
8014173,157.28
359982,117.55
28667548,88.54
16558982,231.11
678663,91.96
9879235,138.4
3286369,143.65
17365947,104.71
24260404,183.72
25256827,149.26
4564695,98.21
23753611,205.92
26814729,696.9
11618338,112.7
6541214,90.54
19281846,121.02
18875426,51.12
13130036,119.78
29100338,85.11
4325538,192.73
20333471,90.23
21733545,191.21
26737188,60.58
19915657,54.79
68765,252.11
29362785,93.03
13398406,115.92
4984951,86.89
24757612,142.25
99070,132.98
22434861,341.61
23344008,56.28
4556760,77.79
9820533,115.6
23916900,131.67
9594397,58.69
5569302,46.27
669939,181.94
22026647,86.19
9783,78.42
28934813,112.57
13169769,232.72
19407781,94.59
74073,204.85
4620505,104.81
7894907,145.96
16630172,138.27
7698722,132.6
10477767,136.93
9415828,178.8
26094506,149.44
3513138,55.92
18957522,118.52
22485685,181.72
28184147,213.28
12409508,220.95
13091737,155.37
29011920,192.57
8101258,99.34
3939535,73.55
9937558,341.68
27248349,59.96
18887372,273.13
1907058,96.35
21457989,248.17
22388570,79.83
28100131,163.39
21408195,37.2
15474504,47.0
20028846,216.26
19912495,215.43
23339298,118.6
1281054,178.93
15999129,49.65
5002867,107.75
16261522,58.26
310338,70.07
13129120,97.87
25021912,73.02
22123603,99.03
3312417,73.74
27737158,250.79
25721731,155.2
11005300,153.57
28258594,107.54
24965618,64.35
14841755,283.24
21596493,184.72
9301562,59.3
12650991,49.48
12211396,150.17
268392,147.56
23750623,205.85
18586142,96.44
23696307,169.51
13098627,175.83
21646774,73.92
5143959,90.11
8940685,196.51
21098848,264.93
2362357,66.77
17666011,107.59
21138818,226.63
20303322,63.77
26134376,155.75
25745465,103.69
13313377,120.14
4165278,152.33
7418874,283.05
25184591,138.56
22357792,70.99
26514806,255.23
26574893,67.54
15798872,179.05
7180015,121.37
12089812,109.19
5070437,167.57
14713599,135.44
16552108,171.91
17045905,135.72
10403199,218.28
20690341,131.69
12356873,157.13
1793091,181.13
19033383,275.07
1445977,221.59
22477997,66.79
23996948,68.78
14468,202.35
1301321,197.7
7563487,82.26
21826282,94.1
14720550,100.97
13532767,79.7
20835314,89.86
130439,101.77
9415225,105.53
15421244,144.94
21762481,108.12
21062611,110.7
6914516,97.71
20567374,122.54
4032229,53.87
29184981,115.83
875189,117.19
21435622,101.54
14154356,75.8
18973676,63.6
21765498,94.62
29375028,396.14
29653243,218.15
10947986,107.11
13770680,80.81
19428065,106.85
16296071,99.84
4777745,205.97
19785015,83.93
22360132,274.73
16149186,43.14
16273164,93.84
28990673,83.83
7492539,68.53
24232076,182.58
16071145,99.76
3737684,184.01
3623201,105.62
10086029,342.41
29514521,242.51
26119170,65.6
23837898,236.7
28697997,58.76
830840,47.45
21094022,94.51
9096938,137.08
27984354,244.79
28944586,484.51
10880196,50.6
24713163,89.5
22667649,79.63
5944801,222.38
5370580,74.08
11927300,52.39
24594591,42.77
12600300,82.31
28081246,66.37
21647932,46.14
15100883,78.61
28312880,170.51
9842239,198.64
21383712,80.89
21504818,245.37
15327553,97.96
3220178,60.49
21124488,67.39
21069115,174.09
13346091,142.83
4226535,90.01
11362569,144.26
2599963,151.45
17715702,52.8
15461512,60.14
4392066,79.88
20745208,62.34
9002096,62.91
18273542,93.74
4549930,133.74
10542658,97.04
6820637,137.29
11173173,184.81
26862879,98.72
851784,126.07
742795,91.76
587519,65.09
28915796,70.32
18486698,68.01
16526927,96.19
5789606,111.96
23026309,67.7
15851599,204.43
4998103,92.39
550297,121.55
14698446,51.86
22263904,180.79
22309866,97.64
23679128,145.8
19634067,143.79
26450731,217.79
2467814,110.95
20448558,103.67
16826223,285.1
7858468,106.76
3206379,179.3
28910899,118.27
20960203,213.51
343276,177.97
18342361,190.81
4033521,104.7
5465270,115.51
24475908,153.29
17301780,111.62
19314909,153.09
6799999,134.73
16974155,109.49
26985140,226.93
11279590,96.56
16476403,61.36
4404818,95.46
16518377,156.91
9821359,77.15
16519522,121.35
26869417,175.92
720274,58.14
9092557,113.96
13167453,56.63
28483571,171.31
11168007,125.12
12210323,253.23
15301748,74.03
21058648,235.13
17366528,106.62
28892979,65.96
26940434,204.52
19575925,144.38
358283,102.06
18992672,146.86
18196763,91.49
20996474,195.9
24988009,155.22
22226334,80.09
23435040,103.82
4058701,78.55
20084595,125.72
28074740,155.3
18444575,159.98
19323759,109.18
21869065,72.73
990130,222.03
811950,116.25
24676594,214.06
24544454,344.1
23946427,101.6
19141396,121.03
26370425,200.14
22332573,58.26
16242067,58.19
248717,77.57
8421771,80.04
465267,101.63
27723558,59.12
8838932,143.7
9510385,64.07
13987302,142.01
28438180,57.99
1614869,107.47
5491149,155.23
1039946,222.69
28687014,187.03
9862364,47.55
659952,165.27
9215569,304.79
2659961,135.99
14628876,273.18
21714569,59.68
859596,84.27
13000483,177.47
29240369,184.47
530576,109.38
24561311,107.37
13030999,158.03
14965582,42.16
26874451,120.96
13395329,108.97
1197135,87.9
11295356,67.7
2219294,582.87
15547078,67.95
8924966,106.44
23894215,53.62
24714351,57.82
26832941,62.58
22280404,41.96
28994671,77.93
13559570,73.78
9201458,201.01
9508202,79.65
6247466,51.9
22275214,178.8
23667332,123.94
9427868,353.43
3915796,140.65
1869533,156.42
19102698,66.17
6124097,196.76
8783094,89.82
14886702,89.48
17808917,78.38
75635,179.96
21139869,131.69
4227554,112.67
23702383,124.46
94783,85.09
13781801,202.49
21878080,160.12
22402647,103.13
16331645,175.85
21845329,272.04
20995454,65.58
27425007,284.28
6627650,154.54
8757726,108.68
11671236,58.97
2028272,328.59
29491851,141.31
25450142,640.19
13590879,145.17
17986678,113.85
16830241,172.91
28568117,89.2
13061422,75.96
16206313,109.35
13972708,63.51
15569019,100.12
2281147,185.73
9969565,156.28
27028248,160.42
28836976,89.26
9108699,223.82
24624154,111.9
23862431,50.05
11850900,142.39
22214268,131.95
6384560,57.26
23701894,282.65
4879530,120.56
17075535,158.05
13680539,65.82
23606434,126.29
29727132,98.78
20012591,250.31
14357698,315.16
8517554,130.22
18858192,59.76
13567393,136.11
12601900,315.7
16821,81.66
16241951,81.22
301034,89.15
21817395,174.66
3687172,151.77
20032597,98.79
11784410,65.47
3908094,103.16
22753683,44.93
17587338,60.11
22423659,53.97
15430830,87.16
27785327,56.27
26076424,79.96
20900984,319.78
12932111,102.77
8623922,84.7
28340606,194.53
15544672,149.19
21243447,172.44
14167624,80.52
28105512,223.03
13727297,267.51
23161182,133.76
7800905,110.66
5432828,83.25
24700567,141.57
20753634,247.01
13726934,141.19
22175928,97.35
7330488,97.33
21982000,63.93
289288,191.9
16608718,53.05
11340694,159.93
4040926,156.39
6706355,168.87
16644223,102.94
5761564,153.14
752616,215.75
29486604,80.02
24754162,132.93
18253290,95.6
28513070,513.21
15644644,105.17
16298763,80.19
26750638,86.02
17383253,173.34
1107092,438.16
9231791,65.56
29731583,113.16
60611,115.48
17730964,65.5
28586190,138.02
14072298,62.07
20800449,124.6
7236990,90.51
3728303,141.59
27396110,132.41
3748684,153.11
17186648,52.17
16706875,62.77
2949826,90.01
16353637,107.89
28196106,100.67
6157276,96.1
12864356,459.44
7023583,132.98
5133942,132.78
20798207,164.96
26924878,185.47
18179365,210.08
13623256,414.87
25852415,75.92
23429074,43.86
3832444,61.97
22252779,176.72
28916312,81.5
19283124,219.59
22322524,121.6
17329054,76.24
29364139,127.26
7178887,93.21
27951475,42.95
10055149,150.9
11873498,61.75
20451914,258.58
3985673,143.71
265036,107.49
6765570,143.93
26458835,95.98
24992835,336.6
690675,111.52
11359148,117.54
6543581,534.32
11672539,110.54
13539892,208.58
22020827,77.67
7247763,74.1
21505126,130.37
2055819,193.43
6146081,271.37
13294856,142.62
23437793,146.54
13900712,109.3
22754373,44.42
5857212,167.61
24918305,120.87
5500197,144.53
5179556,513.9
22842989,118.53
29434293,115.47
27312914,73.8
21199473,89.08
9346505,62.66
4759680,60.93
6196265,153.64
12870344,199.1
28130741,110.67
27434658,48.16
14966692,115.32
21695589,83.85
22207978,181.27
28662264,99.88
10282307,125.33
28951711,69.0
26320074,237.44
7652181,81.88
25519674,94.85
24430682,82.21
9652413,110.76
25758906,112.4
21307577,248.68
7616651,56.69
1486099,240.31
16439426,116.64
11381526,240.74
9563266,229.98
12132022,189.34
22407389,67.47
8986308,93.62
23216187,63.49
20331995,110.96
28178226,212.77
28986906,78.02
9693080,75.15
28986535,156.85
11775179,358.21
3404873,89.47
14913167,96.44
11985793,100.23
24297250,287.67
29611826,240.66
18018752,52.22
16390105,82.09
9937547,371.93
16258672,80.01
29463521,207.61
3041785,630.7
7988259,49.47
1941439,94.83
20539301,285.83
29518861,85.0
27552471,128.01
21254336,96.79
14318774,149.15
10753780,138.08
14010651,179.88
13681859,177.28
12867918,136.26
28817832,109.96
12220661,71.71
2098338,85.23
21123280,137.55
21937111,84.01
19856802,64.74
21169968,61.93
10412006,140.99
4699123,105.64
21978019,157.11
29079345,122.72
22295957,170.83
13412918,109.03
13883029,65.24
23698480,55.42
22224790,134.43
10568646,140.3
16100032,637.54
3494791,64.42
23150033,95.14
21924554,83.58
14667339,136.64
6883406,71.05
15615473,74.86
12322999,96.87
13921462,56.03
6712618,101.48
28361047,155.2
21646375,112.72
6546016,88.8
28224871,157.82
7028199,393.3
10805767,203.63
27518599,565.53
7159227,134.27
28223260,228.82
22921175,348.94
8630001,138.99
28284205,78.22
26048920,74.56
22267217,54.44
8613285,92.3
20051114,246.21
22191500,49.21
9317779,108.35
25311463,149.94
16244843,90.81
4567518,168.3
29344835,195.14
25132414,73.12
17877512,50.58
26798874,70.49
14440066,163.15
29651211,181.86
7036862,217.54
7174695,460.78
12370347,82.73
24117055,64.81
21047121,1233.83
21923390,104.57
13449233,143.86
25998068,54.61
12243598,161.92
5124475,111.2
8868762,57.42
2883054,177.34
17224372,44.46
16854754,167.9
13082319,217.49
17107963,247.53
24755753,343.65
7730865,144.78
25262976,45.76
25622052,110.17
11984115,133.24
25728700,61.18
1598863,174.18
21786958,284.35
28835678,164.54
4481427,65.47
23505157,62.23
2867463,235.18
13729862,113.23
26278851,197.67
15377187,54.01
7275655,113.29
2987465,126.33
29509530,132.8
7501794,130.36
16163275,78.92
13426171,263.08
25912841,131.66
19745952,67.29
23575012,78.43
11046598,187.46
21435529,150.34
16214404,60.34
9039236,103.67
8075854,115.49
25415092,71.4
13114072,235.86
54158,251.7
23310309,52.22
12252205,116.57
9791355,83.13
26685314,72.85
15268598,799.84
3341682,58.56
28158237,136.25
20636416,206.0
27534625,57.84
6555586,140.54
28698113,149.71
9493324,96.84
25126466,57.22
7661020,158.68
9513686,121.56
4041189,94.83
27100997,95.01
7790838,116.48
27700753,250.02
23268810,69.09
23856563,104.22
16678571,92.27
1347175,115.14
22796694,83.42
9906768,145.36
10789121,93.06
29704955,220.09
10277010,329.78
16063467,78.84
27779135,93.79
29312438,124.17
19997141,87.44
25683401,146.67
11442670,56.7
29008906,285.79
21471116,114.69
13618537,206.5
15757847,156.24
28458448,124.95
28984193,369.22
27751020,74.3
15774210,91.64
19139234,124.41
13674879,82.15
1360932,156.82
22057103,56.96
25224320,124.2
28933403,104.65
10452249,382.13
1370405,55.09
27006,303.23
5806817,86.06
10728179,106.38
20949050,62.43
8194194,65.16
16791336,98.68
7956149,155.2
13514387,111.55
16795470,125.19
24701210,324.07
15720224,102.81
3819946,96.1
9157504,240.92
4588273,166.93
15807846,67.51
27394284,70.54
25073155,129.41
17905550,110.8
12542909,196.41
16236939,102.84
18076589,50.52
29520126,174.78
27465493,117.74
22454253,132.45
14824160,156.09
13550629,198.91
5278927,110.4
8842667,174.84
21213775,65.82
22751480,77.78
25521864,125.79
13389756,199.31
23544265,382.08
9125862,180.48
17252944,98.3
24805348,63.69
9026203,64.13
14499123,170.35
6337725,146.24
23106220,71.21
793951,125.01
6702693,933.91
7125294,102.24
2069027,911.77
20999491,123.7
25978638,68.6
13859473,100.58
16972627,202.34
23990128,43.18
23980921,73.36
15625556,103.4
14802377,74.03
22019218,68.56
6525622,145.54
19209752,51.93
5939117,217.33
1953816,103.4
13207586,134.53
12590077,310.35
27220165,289.95
1077375,100.65
12560942,134.58
20016469,206.5
944049,147.13
5916713,119.09
16422375,145.27
26871123,91.53
18342727,47.07
2260342,720.39
15693063,304.46
18667184,178.75
3710162,201.8
23807689,244.97
12380306,238.87
28637994,83.77
18737641,56.16
22274388,146.62
18668322,58.81
18908051,94.86
10751336,95.64
10433460,96.52
1262053,156.11
14716586,54.77
12019883,238.04
26472276,169.67
13651583,78.5
19711328,77.74
4982969,65.28
3288625,305.31
21347381,64.16
15329781,290.44
29204717,166.49
9768313,199.23
13184939,164.09
19873067,72.96
15034827,63.86
16688119,178.91
10700683,232.07
27758562,187.07
6883404,166.22
7895928,207.29
24581281,68.09
12542544,182.89
6553257,142.24
8321495,90.95
26766865,104.87
29727681,188.27
21771041,159.13
3100156,149.9
23652689,108.16
11554255,59.09
29546132,158.91
9755384,82.58
89621,130.63
27275110,120.88
21458972,147.14
14548280,116.1
24242557,382.18
7799689,174.41
9111561,61.38
29205481,118.52
2453739,232.35
20474285,115.47
12250653,62.51
801260,52.57
9415109,177.56
23595620,96.24
2447847,96.55
9130275,190.84
27754773,184.83
19261682,354.41
19195173,55.17
22750161,68.79
774791,66.21
17982313,294.15
4293652,64.44
8440866,105.8
13606337,83.56
28539464,349.68
1841356,150.7
21808855,210.46
13261616,134.28
7687937,146.1
29734919,380.73
21676358,114.73
1225060,106.03
12026418,56.26
12630337,198.62
9635607,137.18
29369017,96.15
4550747,183.96
20710508,137.61
3309572,106.05
11851288,118.26
19750031,104.73
6781648,204.58
19951170,131.44
6245521,65.09
27468634,165.33
29461019,107.7
13623618,90.03
593292,148.47
22408799,218.76
24153494,123.31
26303788,55.21
2424342,79.07
26450823,159.03
5060771,375.88
1810457,173.48
29655436,107.66
29095217,143.19
27894795,98.07
1239293,52.39
24129295,186.38
29336271,382.21
21174772,144.85
21568069,99.32
22746971,83.84
16130748,185.59
4988190,80.49
25638961,109.25
19389677,70.25
11864530,56.87
16190823,123.74
15683086,75.64
